order_id,user_id,username,order_date,delivery_date,order_status,item_id,product_name,category,section,quantity,unit,price_per_unit,line_total,is_organic,producer_name,city,postcode
794,11,rachel.jones11,2025-06-25,2025-06-29,fulfilled,2407,Raspberries,fruits,seasonal,3,each,3.97,11.91,True,Bristol Organics,Bristol,BS5 6HX
795,63,bob.smith63,2024-11-17,2024-11-22,paid,2408,Wholemeal Bread,bakery,all,6,each,2.68,16.08,False,Green Valley Farm,Bristol,BS4 3EW
795,63,bob.smith63,2024-11-17,2024-11-22,paid,2409,Honey,preserves,all,5,each,4.89,24.45,True,Green Valley Farm,Bristol,BS4 3EW
795,63,bob.smith63,2024-11-17,2024-11-22,paid,2410,Yoghurt,dairy,all,6,each,1.86,11.16,True,Green Valley Farm,Bristol,BS4 3EW
795,63,bob.smith63,2024-11-17,2024-11-22,paid,2411,Wholemeal Bread,bakery,all,2,each,2.7,5.4,False,Green Valley Farm,Bristol,BS4 3EW
795,63,bob.smith63,2024-11-17,2024-11-22,paid,2412,Yoghurt,dairy,all,6,each,1.85,11.1,True,Green Valley Farm,Bristol,BS4 3EW
796,11,rachel.jones11,2025-01-12,2025-01-16,fulfilled,2413,Wholemeal Bread,bakery,all,4,each,2.87,11.48,False,Wye Valley Growers,Bristol,BS3 1LZ
796,11,rachel.jones11,2025-01-12,2025-01-16,fulfilled,2414,Kale,vegetables,all,4,each,1.47,5.88,True,Wye Valley Growers,Bristol,BS3 1LZ
796,11,rachel.jones11,2025-01-12,2025-01-16,fulfilled,2415,Sourdough Loaf,bakery,all,3,each,3.38,10.14,False,Wye Valley Growers,Bristol,BS3 1LZ
796,11,rachel.jones11,2025-01-12,2025-01-16,fulfilled,2416,Tomatoes,vegetables,all,1,kg,1.72,1.72,False,Wye Valley Growers,Bristol,BS3 1LZ
797,42,mia.johnson42,2025-07-19,2025-07-23,fulfilled,2417,Blackberries,fruits,seasonal,6,each,3.14,18.84,True,Severn Side Produce,Bristol,BS6 7NR
797,42,mia.johnson42,2025-07-19,2025-07-23,fulfilled,2418,Gooseberries,fruits,seasonal,1,each,2.84,2.84,False,Severn Side Produce,Bristol,BS6 7NR
797,42,mia.johnson42,2025-07-19,2025-07-23,fulfilled,2419,Gooseberries,fruits,seasonal,1,each,2.91,2.91,False,Severn Side Produce,Bristol,BS6 7NR
797,42,mia.johnson42,2025-07-19,2025-07-23,fulfilled,2420,Raspberries,fruits,seasonal,4,each,3.63,14.52,True,Severn Side Produce,Bristol,BS6 7NR
797,42,mia.johnson42,2025-07-19,2025-07-23,fulfilled,2421,Raspberries,fruits,seasonal,1,each,3.81,3.81,True,Severn Side Produce,Bristol,BS6 7NR
798,31,jack.evans31,2024-04-04,2024-04-11,fulfilled,2422,Cheese,dairy,all,4,each,4.46,17.84,False,River Bend Nursery,Bristol,BS6 7NR
799,8,eve.taylor8,2025-06-21,2025-06-25,fulfilled,2423,Kale,vegetables,all,4,each,1.45,5.8,True,Cotswold Fresh,Bristol,BS7 8AT
799,8,eve.taylor8,2025-06-21,2025-06-25,fulfilled,2424,Strawberries,fruits,seasonal,2,each,3.41,6.82,False,Cotswold Fresh,Bristol,BS7 8AT
799,8,eve.taylor8,2025-06-21,2025-06-25,fulfilled,2425,Strawberries,fruits,seasonal,1,each,3.34,3.34,False,Cotswold Fresh,Bristol,BS7 8AT
799,8,eve.taylor8,2025-06-21,2025-06-25,fulfilled,2426,Red Onions,vegetables,all,4,kg,1.05,4.2,False,Cotswold Fresh,Bristol,BS7 8AT
799,8,eve.taylor8,2025-06-21,2025-06-25,fulfilled,2427,Spinach,vegetables,seasonal,2,each,1.46,2.92,True,Cotswold Fresh,Bristol,BS7 8AT
800,18,frank.wilson18,2025-05-27,2025-05-30,fulfilled,2428,Strawberry Jam,preserves,all,1,each,3.25,3.25,False,Avon Growers,Bristol,BS7 8AT
800,18,frank.wilson18,2025-05-27,2025-05-30,fulfilled,2429,Honey,preserves,all,1,each,4.77,4.77,True,Avon Growers,Bristol,BS7 8AT
800,18,frank.wilson18,2025-05-27,2025-05-30,fulfilled,2430,Spinach,vegetables,seasonal,2,each,1.41,2.82,True,Avon Growers,Bristol,BS7 8AT
800,18,frank.wilson18,2025-05-27,2025-05-30,fulfilled,2431,Chutney,preserves,all,1,each,3.53,3.53,False,Avon Growers,Bristol,BS7 8AT
800,18,frank.wilson18,2025-05-27,2025-05-30,fulfilled,2432,Potatoes,vegetables,all,4,kg,1.46,5.84,False,Avon Growers,Bristol,BS7 8AT
801,69,karen.brown69,2024-01-08,2024-01-14,fulfilled,2433,Red Onions,vegetables,all,2,kg,1.14,2.28,False,Mendip Hills Farm,Bristol,BS5 6HX
801,69,karen.brown69,2024-01-08,2024-01-14,fulfilled,2434,Leeks,vegetables,seasonal,3,each,1.26,3.78,False,Mendip Hills Farm,Bristol,BS5 6HX
801,69,karen.brown69,2024-01-08,2024-01-14,fulfilled,2435,Red Onions,vegetables,all,1,kg,1.12,1.12,False,Mendip Hills Farm,Bristol,BS5 6HX
801,69,karen.brown69,2024-01-08,2024-01-14,fulfilled,2436,Sourdough Loaf,bakery,all,5,each,3.66,18.3,False,Mendip Hills Farm,Bristol,BS5 6HX
801,69,karen.brown69,2024-01-08,2024-01-14,fulfilled,2437,Strawberry Jam,preserves,all,4,each,3.11,12.44,False,Mendip Hills Farm,Bristol,BS5 6HX
802,15,mia.brown15,2024-02-12,2024-02-16,paid,2438,Leeks,vegetables,seasonal,6,each,1.32,7.92,False,Green Valley Farm,Bristol,BS4 3EW
802,15,mia.brown15,2024-02-12,2024-02-16,paid,2439,Chutney,preserves,all,3,each,3.45,10.35,False,Green Valley Farm,Bristol,BS4 3EW
802,15,mia.brown15,2024-02-12,2024-02-16,paid,2440,Broccoli,vegetables,all,5,each,1.97,9.85,True,Green Valley Farm,Bristol,BS4 3EW
802,15,mia.brown15,2024-02-12,2024-02-16,paid,2441,Broccoli,vegetables,all,5,each,1.81,9.05,True,Green Valley Farm,Bristol,BS4 3EW
802,15,mia.brown15,2024-02-12,2024-02-16,paid,2442,Potatoes,vegetables,all,3,kg,1.46,4.38,False,Green Valley Farm,Bristol,BS4 3EW
803,50,grace.jones50,2024-12-01,2024-12-05,cancelled,2443,Yoghurt,dairy,all,3,each,1.85,5.55,True,Cotswold Fresh,Bristol,BS10 5EX
803,50,grace.jones50,2024-12-01,2024-12-05,cancelled,2444,Broccoli,vegetables,all,1,each,1.92,1.92,True,Cotswold Fresh,Bristol,BS10 5EX
803,50,grace.jones50,2024-12-01,2024-12-05,cancelled,2445,Chutney,preserves,all,1,each,3.54,3.54,False,Cotswold Fresh,Bristol,BS10 5EX
803,50,grace.jones50,2024-12-01,2024-12-05,cancelled,2446,Leeks,vegetables,seasonal,1,each,1.27,1.27,False,Cotswold Fresh,Bristol,BS10 5EX
804,49,peter.taylor49,2025-08-04,2025-08-06,fulfilled,2447,Honey,preserves,all,3,each,4.79,14.37,True,Green Valley Farm,Bristol,BS6 7NR
804,49,peter.taylor49,2025-08-04,2025-08-06,fulfilled,2448,Apples,fruits,seasonal,3,kg,1.85,5.55,True,Green Valley Farm,Bristol,BS6 7NR
805,16,leo.davies16,2024-11-05,2024-11-07,fulfilled,2449,Chutney,preserves,all,2,each,3.33,6.66,False,Bristol Organics,Bristol,BS4 3EW
806,12,rachel.brown12,2024-08-28,2024-09-01,paid,2450,Cheese,dairy,all,4,each,4.3,17.2,False,Mendip Hills Farm,Bristol,BS10 5EX
806,12,rachel.brown12,2024-08-28,2024-09-01,paid,2451,Butternut Squash,vegetables,seasonal,1,each,2.18,2.18,False,Mendip Hills Farm,Bristol,BS10 5EX
806,12,rachel.brown12,2024-08-28,2024-09-01,paid,2452,Apples,fruits,seasonal,4,kg,1.79,7.16,True,Mendip Hills Farm,Bristol,BS10 5EX
807,60,jack.evans60,2025-02-26,2025-02-28,cancelled,2453,Honey,preserves,all,3,each,5.1,15.3,True,Avon Growers,Bristol,BS10 5EX
808,62,sam.walker62,2024-07-26,2024-08-02,fulfilled,2454,Tomatoes,vegetables,all,6,kg,1.72,10.32,False,Green Valley Farm,Bristol,BS5 6HX
808,62,sam.walker62,2024-07-26,2024-08-02,fulfilled,2455,Wholemeal Bread,bakery,all,5,each,2.93,14.65,False,Green Valley Farm,Bristol,BS5 6HX
809,63,bob.smith63,2024-08-25,2024-08-31,paid,2456,Blackberries,fruits,seasonal,4,each,3.3,13.2,True,Mendip Hills Farm,Bristol,BS1 4PJ
809,63,bob.smith63,2024-08-25,2024-08-31,paid,2457,Blackberries,fruits,seasonal,6,each,3.33,19.98,True,Mendip Hills Farm,Bristol,BS1 4PJ
809,63,bob.smith63,2024-08-25,2024-08-31,paid,2458,Wholemeal Bread,bakery,all,2,each,2.75,5.5,False,Mendip Hills Farm,Bristol,BS1 4PJ
810,45,henry.roberts45,2025-02-20,2025-02-22,fulfilled,2459,Potatoes,vegetables,all,6,kg,1.54,9.24,False,Wye Valley Growers,Bristol,BS6 7NR
810,45,henry.roberts45,2025-02-20,2025-02-22,fulfilled,2460,Honey,preserves,all,4,each,4.93,19.72,True,Wye Valley Growers,Bristol,BS6 7NR
810,45,henry.roberts45,2025-02-20,2025-02-22,fulfilled,2461,Honey,preserves,all,3,each,5.19,15.57,True,Wye Valley Growers,Bristol,BS6 7NR
811,43,quinn.wilson43,2025-01-02,2025-01-08,fulfilled,2462,Wholemeal Bread,bakery,all,5,each,2.76,13.8,False,Cotswold Fresh,Bristol,BS9 1JB
812,21,grace.roberts21,2025-08-10,2025-08-12,cancelled,2463,Spinach,vegetables,seasonal,5,each,1.41,7.05,True,Severn Side Produce,Bristol,BS4 3EW
813,67,sam.roberts67,2024-04-16,2024-04-21,fulfilled,2464,Cheese,dairy,all,4,each,4.33,17.32,False,Cotswold Fresh,Bristol,BS9 1JB
813,67,sam.roberts67,2024-04-16,2024-04-21,fulfilled,2465,Whole Milk,dairy,all,5,l,1.25,6.25,False,Cotswold Fresh,Bristol,BS9 1JB
814,67,sam.roberts67,2025-11-03,2025-11-10,fulfilled,2466,Broccoli,vegetables,all,2,each,1.93,3.86,True,River Bend Nursery,Bristol,BS10 5EX
814,67,sam.roberts67,2025-11-03,2025-11-10,fulfilled,2467,Broccoli,vegetables,all,6,each,1.81,10.86,True,River Bend Nursery,Bristol,BS10 5EX
814,67,sam.roberts67,2025-11-03,2025-11-10,fulfilled,2468,Honey,preserves,all,1,each,5.0,5.0,True,River Bend Nursery,Bristol,BS10 5EX
814,67,sam.roberts67,2025-11-03,2025-11-10,fulfilled,2469,Sourdough Loaf,bakery,all,2,each,3.59,7.18,False,River Bend Nursery,Bristol,BS10 5EX
815,39,eve.williams39,2024-08-02,2024-08-07,fulfilled,2470,Strawberries,fruits,seasonal,2,each,3.39,6.78,False,Avon Growers,Bristol,BS4 3EW
816,10,tara.brown10,2024-03-09,2024-03-12,fulfilled,2471,Tomatoes,vegetables,all,6,kg,1.82,10.92,False,Severn Side Produce,Bristol,BS2 8QD
816,10,tara.brown10,2024-03-09,2024-03-12,fulfilled,2472,Yoghurt,dairy,all,2,each,1.76,3.52,True,Severn Side Produce,Bristol,BS2 8QD
816,10,tara.brown10,2024-03-09,2024-03-12,fulfilled,2473,Strawberry Jam,preserves,all,6,each,3.24,19.44,False,Severn Side Produce,Bristol,BS2 8QD
817,6,henry.wilson6,2025-11-26,2025-11-30,cancelled,2474,Apples,fruits,seasonal,4,kg,1.85,7.4,True,River Bend Nursery,Bristol,BS8 2HY
817,6,henry.wilson6,2025-11-26,2025-11-30,cancelled,2475,Yoghurt,dairy,all,6,each,1.82,10.92,True,River Bend Nursery,Bristol,BS8 2HY
817,6,henry.wilson6,2025-11-26,2025-11-30,cancelled,2476,Chutney,preserves,all,1,each,3.46,3.46,False,River Bend Nursery,Bristol,BS8 2HY
818,63,bob.smith63,2024-03-29,2024-04-02,fulfilled,2477,Spinach,vegetables,seasonal,4,each,1.38,5.52,True,Bristol Organics,Bristol,BS2 8QD
818,63,bob.smith63,2024-03-29,2024-04-02,fulfilled,2478,Whole Milk,dairy,all,4,l,1.14,4.56,False,Bristol Organics,Bristol,BS2 8QD
819,40,frank.brown40,2025-07-19,2025-07-26,fulfilled,2479,Strawberries,fruits,seasonal,6,each,3.37,20.22,False,Green Valley Farm,Bristol,BS8 2HY
819,40,frank.brown40,2025-07-19,2025-07-26,fulfilled,2480,Tomatoes,vegetables,all,5,kg,1.79,8.95,False,Green Valley Farm,Bristol,BS8 2HY
819,40,frank.brown40,2025-07-19,2025-07-26,fulfilled,2481,Blackberries,fruits,seasonal,3,each,3.26,9.78,True,Green Valley Farm,Bristol,BS8 2HY
819,40,frank.brown40,2025-07-19,2025-07-26,fulfilled,2482,Gooseberries,fruits,seasonal,6,each,2.86,17.16,False,Green Valley Farm,Bristol,BS8 2HY
819,40,frank.brown40,2025-07-19,2025-07-26,fulfilled,2483,Strawberries,fruits,seasonal,6,each,3.51,21.06,False,Green Valley Farm,Bristol,BS8 2HY
820,23,isla.williams23,2025-04-07,2025-04-10,paid,2484,Sourdough Loaf,bakery,all,6,each,3.38,20.28,False,Mendip Hills Farm,Bristol,BS1 4PJ
820,23,isla.williams23,2025-04-07,2025-04-10,paid,2485,Red Onions,vegetables,all,4,kg,1.1,4.4,False,Mendip Hills Farm,Bristol,BS1 4PJ
820,23,isla.williams23,2025-04-07,2025-04-10,paid,2486,Sourdough Loaf,bakery,all,4,each,3.34,13.36,False,Mendip Hills Farm,Bristol,BS1 4PJ
820,23,isla.williams23,2025-04-07,2025-04-10,paid,2487,Wholemeal Bread,bakery,all,6,each,2.82,16.92,False,Mendip Hills Farm,Bristol,BS1 4PJ
820,23,isla.williams23,2025-04-07,2025-04-10,paid,2488,Wholemeal Bread,bakery,all,6,each,2.93,17.58,False,Mendip Hills Farm,Bristol,BS1 4PJ
821,15,mia.brown15,2024-04-13,2024-04-15,fulfilled,2489,Red Onions,vegetables,all,1,kg,1.12,1.12,False,Avon Growers,Bristol,BS10 5EX
821,15,mia.brown15,2024-04-13,2024-04-15,fulfilled,2490,Whole Milk,dairy,all,6,l,1.21,7.26,False,Avon Growers,Bristol,BS10 5EX
821,15,mia.brown15,2024-04-13,2024-04-15,fulfilled,2491,Tomatoes,vegetables,all,3,kg,1.79,5.37,False,Avon Growers,Bristol,BS10 5EX
821,15,mia.brown15,2024-04-13,2024-04-15,fulfilled,2492,Potatoes,vegetables,all,1,kg,1.44,1.44,False,Avon Growers,Bristol,BS10 5EX
822,46,bob.taylor46,2025-05-01,2025-05-05,fulfilled,2493,Carrots,vegetables,all,5,kg,1.16,5.8,False,Cotswold Fresh,Bristol,BS4 3EW
823,26,peter.jones26,2025-04-01,2025-04-07,cancelled,2494,Cheese,dairy,all,5,each,4.46,22.3,False,Mendip Hills Farm,Bristol,BS6 7NR
823,26,peter.jones26,2025-04-01,2025-04-07,cancelled,2495,Cheese,dairy,all,2,each,4.34,8.68,False,Mendip Hills Farm,Bristol,BS6 7NR
823,26,peter.jones26,2025-04-01,2025-04-07,cancelled,2496,Yoghurt,dairy,all,1,each,1.78,1.78,True,Mendip Hills Farm,Bristol,BS6 7NR
823,26,peter.jones26,2025-04-01,2025-04-07,cancelled,2497,Rhubarb,fruits,seasonal,1,each,2.11,2.11,False,Mendip Hills Farm,Bristol,BS6 7NR
824,35,quinn.smith35,2025-08-22,2025-08-27,fulfilled,2498,Butternut Squash,vegetables,seasonal,2,each,2.24,4.48,False,River Bend Nursery,Bristol,BS3 1LZ
824,35,quinn.smith35,2025-08-22,2025-08-27,fulfilled,2499,Wholemeal Bread,bakery,all,1,each,2.71,2.71,False,River Bend Nursery,Bristol,BS3 1LZ
825,71,karen.jones71,2025-10-10,2025-10-16,fulfilled,2500,Leeks,vegetables,seasonal,1,each,1.3,1.3,False,Cotswold Fresh,Bristol,BS2 8QD
825,71,karen.jones71,2025-10-10,2025-10-16,fulfilled,2501,Potatoes,vegetables,all,5,kg,1.45,7.25,False,Cotswold Fresh,Bristol,BS2 8QD
826,53,henry.taylor53,2025-10-02,2025-10-05,partially_fulfilled,2502,Carrots,vegetables,all,3,kg,1.23,3.69,False,Severn Side Produce,Bristol,BS5 6HX
827,4,charlie.taylor4,2024-07-16,2024-07-22,fulfilled,2503,Honey,preserves,all,2,each,5.12,10.24,True,Severn Side Produce,Bristol,BS6 7NR
827,4,charlie.taylor4,2024-07-16,2024-07-22,fulfilled,2504,Whole Milk,dairy,all,5,l,1.25,6.25,False,Severn Side Produce,Bristol,BS6 7NR
827,4,charlie.taylor4,2024-07-16,2024-07-22,fulfilled,2505,Chutney,preserves,all,6,each,3.38,20.28,False,Severn Side Produce,Bristol,BS6 7NR
827,4,charlie.taylor4,2024-07-16,2024-07-22,fulfilled,2506,Courgettes,vegetables,seasonal,4,each,1.64,6.56,False,Severn Side Produce,Bristol,BS6 7NR
828,56,bob.johnson56,2025-09-06,2025-09-07,fulfilled,2507,Carrots,vegetables,all,3,kg,1.17,3.51,False,Bristol Organics,Bristol,BS9 1JB
828,56,bob.johnson56,2025-09-06,2025-09-07,fulfilled,2508,Broccoli,vegetables,all,3,each,1.96,5.88,True,Bristol Organics,Bristol,BS9 1JB
829,78,rachel.williams78,2024-11-30,2024-12-03,paid,2509,Leeks,vegetables,seasonal,4,each,1.28,5.12,False,Wye Valley Growers,Bristol,BS8 2HY
829,78,rachel.williams78,2024-11-30,2024-12-03,paid,2510,Wholemeal Bread,bakery,all,5,each,2.8,14.0,False,Wye Valley Growers,Bristol,BS8 2HY
829,78,rachel.williams78,2024-11-30,2024-12-03,paid,2511,Wholemeal Bread,bakery,all,6,each,2.74,16.44,False,Wye Valley Growers,Bristol,BS8 2HY
829,78,rachel.williams78,2024-11-30,2024-12-03,paid,2512,Wholemeal Bread,bakery,all,5,each,2.8,14.0,False,Wye Valley Growers,Bristol,BS8 2HY
830,41,grace.thomas41,2024-11-27,2024-11-29,fulfilled,2513,Honey,preserves,all,6,each,4.96,29.76,True,Mendip Hills Farm,Bristol,BS6 7NR
830,41,grace.thomas41,2024-11-27,2024-11-29,fulfilled,2514,Kale,vegetables,all,6,each,1.52,9.12,True,Mendip Hills Farm,Bristol,BS6 7NR
831,79,grace.walker79,2024-05-22,2024-05-29,fulfilled,2515,Honey,preserves,all,3,each,4.85,14.55,True,Green Valley Farm,Bristol,BS5 6HX
831,79,grace.walker79,2024-05-22,2024-05-29,fulfilled,2516,Honey,preserves,all,2,each,4.81,9.62,True,Green Valley Farm,Bristol,BS5 6HX
831,79,grace.walker79,2024-05-22,2024-05-29,fulfilled,2517,Rhubarb,fruits,seasonal,6,each,2.05,12.3,False,Green Valley Farm,Bristol,BS5 6HX
832,77,diana.williams77,2025-10-10,2025-10-17,fulfilled,2518,Leeks,vegetables,seasonal,5,each,1.29,6.45,False,River Bend Nursery,Bristol,BS8 2HY
832,77,diana.williams77,2025-10-10,2025-10-17,fulfilled,2519,Leeks,vegetables,seasonal,5,each,1.24,6.2,False,River Bend Nursery,Bristol,BS8 2HY
833,16,leo.davies16,2025-01-20,2025-01-27,fulfilled,2520,Yoghurt,dairy,all,4,each,1.79,7.16,True,Avon Growers,Bristol,BS7 8AT
834,71,karen.jones71,2025-08-20,2025-08-27,fulfilled,2521,Whole Milk,dairy,all,6,l,1.26,7.56,False,Severn Side Produce,Bristol,BS10 5EX
834,71,karen.jones71,2025-08-20,2025-08-27,fulfilled,2522,Whole Milk,dairy,all,4,l,1.19,4.76,False,Severn Side Produce,Bristol,BS10 5EX
835,16,leo.davies16,2024-05-23,2024-05-25,fulfilled,2523,Chutney,preserves,all,5,each,3.42,17.1,False,Avon Growers,Bristol,BS1 4PJ
836,13,sam.taylor13,2025-12-04,2025-12-08,fulfilled,2524,Wholemeal Bread,bakery,all,6,each,2.74,16.44,False,Avon Growers,Bristol,BS10 5EX
837,56,bob.johnson56,2024-09-03,2024-09-05,fulfilled,2525,Spinach,vegetables,seasonal,2,each,1.33,2.66,True,Mendip Hills Farm,Bristol,BS10 5EX
837,56,bob.johnson56,2024-09-03,2024-09-05,fulfilled,2526,Spinach,vegetables,seasonal,2,each,1.44,2.88,True,Mendip Hills Farm,Bristol,BS10 5EX
837,56,bob.johnson56,2024-09-03,2024-09-05,fulfilled,2527,Leeks,vegetables,seasonal,5,each,1.32,6.6,False,Mendip Hills Farm,Bristol,BS10 5EX
837,56,bob.johnson56,2024-09-03,2024-09-05,fulfilled,2528,Potatoes,vegetables,all,5,kg,1.54,7.7,False,Mendip Hills Farm,Bristol,BS10 5EX
837,56,bob.johnson56,2024-09-03,2024-09-05,fulfilled,2529,Kale,vegetables,all,4,each,1.44,5.76,True,Mendip Hills Farm,Bristol,BS10 5EX
838,32,isla.thomas32,2025-02-20,2025-02-22,fulfilled,2530,Leeks,vegetables,seasonal,1,each,1.24,1.24,False,Cotswold Fresh,Bristol,BS10 5EX
838,32,isla.thomas32,2025-02-20,2025-02-22,fulfilled,2531,Red Onions,vegetables,all,5,kg,1.14,5.7,False,Cotswold Fresh,Bristol,BS10 5EX
839,50,grace.jones50,2025-04-01,2025-04-03,fulfilled,2532,Yoghurt,dairy,all,4,each,1.86,7.44,True,Severn Side Produce,Bristol,BS2 8QD
839,50,grace.jones50,2025-04-01,2025-04-03,fulfilled,2533,Tomatoes,vegetables,all,5,kg,1.85,9.25,False,Severn Side Produce,Bristol,BS2 8QD
839,50,grace.jones50,2025-04-01,2025-04-03,fulfilled,2534,Yoghurt,dairy,all,4,each,1.79,7.16,True,Severn Side Produce,Bristol,BS2 8QD
839,50,grace.jones50,2025-04-01,2025-04-03,fulfilled,2535,Cheese,dairy,all,3,each,4.28,12.84,False,Severn Side Produce,Bristol,BS2 8QD
840,65,frank.jones65,2025-09-22,2025-09-26,paid,2536,Wholemeal Bread,bakery,all,5,each,2.89,14.45,False,Green Valley Farm,Bristol,BS10 5EX
840,65,frank.jones65,2025-09-22,2025-09-26,paid,2537,Broccoli,vegetables,all,4,each,1.84,7.36,True,Green Valley Farm,Bristol,BS10 5EX
840,65,frank.jones65,2025-09-22,2025-09-26,paid,2538,Chutney,preserves,all,3,each,3.41,10.23,False,Green Valley Farm,Bristol,BS10 5EX
841,38,charlie.walker38,2024-08-24,2024-08-28,fulfilled,2539,Wholemeal Bread,bakery,all,4,each,2.86,11.44,False,Avon Growers,Bristol,BS8 2HY
841,38,charlie.walker38,2024-08-24,2024-08-28,fulfilled,2540,Strawberry Jam,preserves,all,3,each,3.16,9.48,False,Avon Growers,Bristol,BS8 2HY
841,38,charlie.walker38,2024-08-24,2024-08-28,fulfilled,2541,Honey,preserves,all,4,each,4.79,19.16,True,Avon Growers,Bristol,BS8 2HY
841,38,charlie.walker38,2024-08-24,2024-08-28,fulfilled,2542,Whole Milk,dairy,all,3,l,1.18,3.54,False,Avon Growers,Bristol,BS8 2HY
841,38,charlie.walker38,2024-08-24,2024-08-28,fulfilled,2543,Gooseberries,fruits,seasonal,2,each,2.71,5.42,False,Avon Growers,Bristol,BS8 2HY
842,75,rachel.walker75,2025-10-22,2025-10-27,fulfilled,2544,Strawberry Jam,preserves,all,1,each,3.27,3.27,False,Avon Growers,Bristol,BS4 3EW
842,75,rachel.walker75,2025-10-22,2025-10-27,fulfilled,2545,Honey,preserves,all,6,each,5.03,30.18,True,Avon Growers,Bristol,BS4 3EW
842,75,rachel.walker75,2025-10-22,2025-10-27,fulfilled,2546,Honey,preserves,all,3,each,4.98,14.94,True,Avon Growers,Bristol,BS4 3EW
842,75,rachel.walker75,2025-10-22,2025-10-27,fulfilled,2547,Chutney,preserves,all,3,each,3.63,10.89,False,Avon Growers,Bristol,BS4 3EW
843,24,isla.walker24,2024-08-22,2024-08-26,fulfilled,2548,Whole Milk,dairy,all,1,l,1.21,1.21,False,Bristol Organics,Bristol,BS9 1JB
843,24,isla.walker24,2024-08-22,2024-08-26,fulfilled,2549,Honey,preserves,all,2,each,4.89,9.78,True,Bristol Organics,Bristol,BS9 1JB
844,61,eve.taylor61,2025-03-09,2025-03-11,fulfilled,2550,Rhubarb,fruits,seasonal,2,each,2.11,4.22,False,Bristol Organics,Bristol,BS4 3EW
845,60,jack.evans60,2025-07-20,2025-07-27,fulfilled,2551,Red Onions,vegetables,all,1,kg,1.08,1.08,False,Cotswold Fresh,Bristol,BS3 1LZ
845,60,jack.evans60,2025-07-20,2025-07-27,fulfilled,2552,Courgettes,vegetables,seasonal,5,each,1.65,8.25,False,Cotswold Fresh,Bristol,BS3 1LZ
845,60,jack.evans60,2025-07-20,2025-07-27,fulfilled,2553,Tomatoes,vegetables,all,4,kg,1.73,6.92,False,Cotswold Fresh,Bristol,BS3 1LZ
845,60,jack.evans60,2025-07-20,2025-07-27,fulfilled,2554,Potatoes,vegetables,all,2,kg,1.46,2.92,False,Cotswold Fresh,Bristol,BS3 1LZ
845,60,jack.evans60,2025-07-20,2025-07-27,fulfilled,2555,Broccoli,vegetables,all,5,each,1.95,9.75,True,Cotswold Fresh,Bristol,BS3 1LZ
846,60,jack.evans60,2024-09-08,2024-09-12,fulfilled,2556,Pears,fruits,seasonal,1,kg,1.91,1.91,False,Green Valley Farm,Bristol,BS2 8QD
846,60,jack.evans60,2024-09-08,2024-09-12,fulfilled,2557,Tomatoes,vegetables,all,3,kg,1.79,5.37,False,Green Valley Farm,Bristol,BS2 8QD
847,63,bob.smith63,2025-11-24,2025-12-01,fulfilled,2558,Yoghurt,dairy,all,5,each,1.77,8.85,True,Severn Side Produce,Bristol,BS9 1JB
847,63,bob.smith63,2025-11-24,2025-12-01,fulfilled,2559,Yoghurt,dairy,all,6,each,1.78,10.68,True,Severn Side Produce,Bristol,BS9 1JB
847,63,bob.smith63,2025-11-24,2025-12-01,fulfilled,2560,Cheese,dairy,all,2,each,4.5,9.0,False,Severn Side Produce,Bristol,BS9 1JB
847,63,bob.smith63,2025-11-24,2025-12-01,fulfilled,2561,Apples,fruits,seasonal,2,kg,1.72,3.44,True,Severn Side Produce,Bristol,BS9 1JB
847,63,bob.smith63,2025-11-24,2025-12-01,fulfilled,2562,Sourdough Loaf,bakery,all,1,each,3.54,3.54,False,Severn Side Produce,Bristol,BS9 1JB
848,53,henry.taylor53,2025-01-26,2025-01-30,fulfilled,2563,Cheese,dairy,all,2,each,4.47,8.94,False,River Bend Nursery,Bristol,BS1 4PJ
848,53,henry.taylor53,2025-01-26,2025-01-30,fulfilled,2564,Cheese,dairy,all,4,each,4.66,18.64,False,River Bend Nursery,Bristol,BS1 4PJ
848,53,henry.taylor53,2025-01-26,2025-01-30,fulfilled,2565,Yoghurt,dairy,all,2,each,1.83,3.66,True,River Bend Nursery,Bristol,BS1 4PJ
848,53,henry.taylor53,2025-01-26,2025-01-30,fulfilled,2566,Cheese,dairy,all,2,each,4.28,8.56,False,River Bend Nursery,Bristol,BS1 4PJ
849,30,rachel.brown30,2025-03-25,2025-03-28,fulfilled,2567,Strawberry Jam,preserves,all,2,each,3.17,6.34,False,Wye Valley Growers,Bristol,BS8 2HY
849,30,rachel.brown30,2025-03-25,2025-03-28,fulfilled,2568,Potatoes,vegetables,all,6,kg,1.56,9.36,False,Wye Valley Growers,Bristol,BS8 2HY
849,30,rachel.brown30,2025-03-25,2025-03-28,fulfilled,2569,Tomatoes,vegetables,all,3,kg,1.79,5.37,False,Wye Valley Growers,Bristol,BS8 2HY
850,50,grace.jones50,2025-10-31,2025-11-07,fulfilled,2570,Honey,preserves,all,4,each,4.77,19.08,True,Mendip Hills Farm,Bristol,BS10 5EX
850,50,grace.jones50,2025-10-31,2025-11-07,fulfilled,2571,Strawberry Jam,preserves,all,1,each,3.15,3.15,False,Mendip Hills Farm,Bristol,BS10 5EX
